Country Name,Country Code,Time,Time Code,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e) [EN.GHG.CO2.MT.CE.AR5],"GDP per capita, PPP (constant 2021 international $) [NY.GDP.PCAP.PP.KD]","Population, total [SP.POP.TOTL]"
Malta,MLT,1996,YR1996,2.3311,22950.7671620607,379905
Malta,MLT,1997,YR1997,2.4768,23975.153917508,382791
Malta,MLT,1998,YR1998,2.3837,25040.7457806743,385287
Malta,MLT,1999,YR1999,2.4176,26067.6587437148,387578
Malta,MLT,2000,YR2000,2.1348,30997.4420234995,390087
Malta,MLT,2001,YR2001,2.4948,30532.6963698474,393028
Malta,MLT,2002,YR2002,2.3241,31136.6410338472,395969
Malta,MLT,2003,YR2003,2.6134,32075.2453268293,398582
Malta,MLT,2004,YR2004,2.6067,31990.2639651837,401268
Malta,MLT,2005,YR2005,2.6347,32702.6735836721,403834
Malta,MLT,2006,YR2006,2.6599,33344.9386624729,405308
Malta,MLT,2007,YR2007,2.7239,34902.4745072345,406724
Malta,MLT,2008,YR2008,2.7325,36205.3773770322,409379
Malta,MLT,2009,YR2009,2.5184,35432.0541562673,412477
Malta,MLT,2010,YR2010,2.5952,37443.5322359906,414508
Malta,MLT,2011,YR2011,2.5823,37655.0751135233,416268
Malta,MLT,2012,YR2012,2.7249,38848.9994527973,420028
Malta,MLT,2013,YR2013,2.3826,40717.541030092,425967
Malta,MLT,2014,YR2014,2.3693,42958.3553170944,434558
Malta,MLT,2015,YR2015,1.6721,45980.9360911738,445053
Malta,MLT,2016,YR2016,1.3653,46773.109682496,455356
Malta,MLT,2017,YR2017,1.5581,51413.0844116677,467999
Malta,MLT,2018,YR2018,1.5673,53218.0429817597,484630
Malta,MLT,2019,YR2019,1.6729,53256.4429769188,504062
Malta,MLT,2020,YR2020,1.6203,50281.730929267,515332
Malta,MLT,2021,YR2021,1.6273,56697.2983573752,518536
Malta,MLT,2022,YR2022,1.7595,57607.5581786915,531511
Malta,MLT,2023,YR2023,1.6846,59548.0829356446,552747
Marshall Islands,MHL,1992,YR1992,0,4029.34125084967,46388
Marshall Islands,MHL,1993,YR1993,0,4207.40977448862,47093
Marshall Islands,MHL,1994,YR1994,0,4396.91464867791,47712
Marshall Islands,MHL,1995,YR1995,0,4703.43305438961,48266
Marshall Islands,MHL,1996,YR1996,0,4174.81392150138,48775
Marshall Islands,MHL,1997,YR1997,0,3867.3428677432,49259
Marshall Islands,MHL,1998,YR1998,0,3805.88691491571,49717
Marshall Islands,MHL,1999,YR1999,0,3718.81112079178,50202
Marshall Islands,MHL,2000,YR2000,0,3772.2158024275,50706
Marshall Islands,MHL,2001,YR2001,0,4000.73051177545,51123
Marshall Islands,MHL,2002,YR2002,0,4121.83964547469,51425
Marshall Islands,MHL,2003,YR2003,0,4040.65511927271,51639
Marshall Islands,MHL,2004,YR2004,0,4012.34450008422,51791
Marshall Islands,MHL,2005,YR2005,0,4075.15864759642,51906
Marshall Islands,MHL,2006,YR2006,0,4075.57643171964,51992
Marshall Islands,MHL,2007,YR2007,0.0001,4222.41292265497,52035
Marshall Islands,MHL,2008,YR2008,0.0003,3903.30558735427,52030
Marshall Islands,MHL,2009,YR2009,0.0005,4047.2268061016,52019
Marshall Islands,MHL,2010,YR2010,0.0005,4269.35843265705,52044
Marshall Islands,MHL,2011,YR2011,0.0004,4259.11601598475,51907
Marshall Islands,MHL,2012,YR2012,0.0003,4244.04434405648,51419
Marshall Islands,MHL,2013,YR2013,0.0002,4469.85358393076,50681
Marshall Islands,MHL,2014,YR2014,0.0001,4491.99193855962,49796
Marshall Islands,MHL,2015,YR2015,0,4670.10918234761,48800
Marshall Islands,MHL,2016,YR2016,0,4896.52195451431,47709
Marshall Islands,MHL,2017,YR2017,0,5199.34447953057,46529
Marshall Islands,MHL,2018,YR2018,0,5635.30750416112,45285
Marshall Islands,MHL,2019,YR2019,0,6405.075649183,44007
Marshall Islands,MHL,2020,YR2020,0,6417.1844120548,42706
Marshall Islands,MHL,2021,YR2021,0,6705.8752915044,41367
Marshall Islands,MHL,2022,YR2022,0,6844.33467787253,40077
Marshall Islands,MHL,2023,YR2023,0,6786.69569336005,38827
Mauritania,MRT,1992,YR1992,2.2812,5350.11804227017,2088135
Mauritania,MRT,1993,YR1993,2.2601,5439.82229390695,2174328
Mauritania,MRT,1994,YR1994,2.3493,5097.20839316137,2249454
Mauritania,MRT,1995,YR1995,2.4435,5446.26956523892,2312017
Mauritania,MRT,1996,YR1996,2.424,5650.34118566484,2358188
Mauritania,MRT,1997,YR1997,2.3987,5302.36663885953,2411306
Mauritania,MRT,1998,YR1998,2.4414,5310.15819620267,2474651
Mauritania,MRT,1999,YR1999,2.487,5359.9888248268,2541698
Mauritania,MRT,2000,YR2000,1.0667,5008.60807144572,2613441
Mauritania,MRT,2001,YR2001,1.1636,4847.41086528495,2678760
Mauritania,MRT,2002,YR2002,1.2927,4806.89853853419,2738655
Mauritania,MRT,2003,YR2003,1.3525,5023.65213880391,2802046
Mauritania,MRT,2004,YR2004,1.486,5139.22552468863,2868664
Mauritania,MRT,2005,YR2005,1.5399,5445.82951721956,2939059
Mauritania,MRT,2006,YR2006,1.7043,6284.70209595667,3013660
Mauritania,MRT,2007,YR2007,1.8777,6002.77832709959,3093059
Mauritania,MRT,2008,YR2008,2.1115,5813.35608895899,3183269
Mauritania,MRT,2009,YR2009,2.1027,5639.78745530453,3284448
Mauritania,MRT,2010,YR2010,2.1155,5605.76389263189,3390965
Mauritania,MRT,2011,YR2011,2.2842,5653.21720469753,3502811
Mauritania,MRT,2012,YR2012,2.5577,5716.25195847077,3619034
Mauritania,MRT,2013,YR2013,2.3414,5769.72871359233,3734318
Mauritania,MRT,2014,YR2014,2.6894,5837.85203652106,3848514
Mauritania,MRT,2015,YR2015,2.7367,5969.54239881575,3965959
Mauritania,MRT,2016,YR2016,2.6026,5866.28145291802,4086657
Mauritania,MRT,2017,YR2017,3.7378,6050.62180822951,4210600
Mauritania,MRT,2018,YR2018,3.9313,6153.63790853695,4337685
Mauritania,MRT,2019,YR2019,4.3193,6162.21045071341,4467708
Mauritania,MRT,2020,YR2020,4.5088,5963.23550334684,4600131
Mauritania,MRT,2021,YR2021,4.5915,5836.56580821897,4734874
Mauritania,MRT,2022,YR2022,4.7796,6053.26178704876,4875637
Mauritania,MRT,2023,YR2023,4.6503,6258.71091329181,5022441
Mauritius,MUS,1992,YR1992,1.3423,9721.53896258351,1084441
Mauritius,MUS,1993,YR1993,1.48,10095.1987562615,1097374
Mauritius,MUS,1994,YR1994,1.5244,10366.5908632392,1112846
Mauritius,MUS,1995,YR1995,1.5614,10718.5134395605,1122457
Mauritius,MUS,1996,YR1996,1.6357,11202.2863208629,1133996
Mauritius,MUS,1997,YR1997,1.6426,11692.0970080181,1148284
Mauritius,MUS,1998,YR1998,1.8017,12272.3195933491,1160421
Mauritius,MUS,1999,YR1999,2.2084,12433.6697516219,1175267
Mauritius,MUS,2000,YR2000,2.4426,13322.0201371529,1186873
Mauritius,MUS,2001,YR2001,2.5828,13659.6351447605,1196287
Mauritius,MUS,2002,YR2002,2.6364,13784.1987532342,1204621
Mauritius,MUS,2003,YR2003,2.7605,14495.6936667156,1213370
Mauritius,MUS,2004,YR2004,2.7841,15028.8176367627,1221003
Mauritius,MUS,2005,YR2005,2.9783,15205.6615966894,1228254
Mauritius,MUS,2006,YR2006,3.3213,15871.3026347781,1233996
Mauritius,MUS,2007,YR2007,3.4134,16703.9900458722,1239630
Mauritius,MUS,2008,YR2008,3.4869,17540.2818313137,1244121
Mauritius,MUS,2009,YR2009,3.4372,18073.699423333,1247429
Mauritius,MUS,2010,YR2010,3.6747,18819.9984117523,1250400
Mauritius,MUS,2011,YR2011,3.6556,19556.0487831353,1252404
Mauritius,MUS,2012,YR2012,3.7428,20183.700066904,1255882
Mauritius,MUS,2013,YR2013,3.8582,20811.4949948638,1258927
Mauritius,MUS,2014,YR2014,3.9899,21568.8648549433,1261208
Mauritius,MUS,2015,YR2015,4.0015,22335.2836166732,1262879
Mauritius,MUS,2016,YR2016,4.0758,23182.0434124374,1263747
Mauritius,MUS,2017,YR2017,4.2155,24073.2325633886,1264887
Mauritius,MUS,2018,YR2018,4.182,25024.1337925763,1265577
Mauritius,MUS,2019,YR2019,4.2124,25739.354897588,1265985
Mauritius,MUS,2020,YR2020,3.7547,21994.6659848681,1266014
Mauritius,MUS,2021,YR2021,3.9939,22737.5729410543,1266334
Mauritius,MUS,2022,YR2022,4.0491,24831.3727000712,1262523
Mauritius,MUS,2023,YR2023,4.2136,26590.4238819278,1261041
Mexico,MEX,1992,YR1992,311.1721,17791.2724025785,86044809
Mexico,MEX,1993,YR1993,320.3369,17965.4033788245,87653807
Mexico,MEX,1994,YR1994,346.1492,18417.5056701087,89259205
Mexico,MEX,1995,YR1995,326.2394,17023.2095584492,90862455
Mexico,MEX,1996,YR1996,341.8849,17770.7451482194,92452702
Mexico,MEX,1997,YR1997,360.6983,18732.2375729302,94021207
Mexico,MEX,1998,YR1998,383.9779,19567.419395986,95575245
Mexico,MEX,1999,YR1999,373.0691,19787.5757014163,97115707
Mexico,MEX,2000,YR2000,396.7138,20464.588833971,98625552
Mexico,MEX,2001,YR2001,394.7601,20072.4266162145,100099099
Mexico,MEX,2002,YR2002,400.9325,19739.0977706607,101548624
Mexico,MEX,2003,YR2003,420.692,19695.7802919668,102978515
Mexico,MEX,2004,YR2004,430.4377,20121.4183738489,104394131
Mexico,MEX,2005,YR2005,447.2891,20271.4060928925,105811504
Mexico,MEX,2006,YR2006,463.9118,20959.7777930467,107253666
Mexico,MEX,2007,YR2007,470.8421,21096.1816586125,108774360
Mexico,MEX,2008,YR2008,472.2658,20986.5047355709,110374288
Mexico,MEX,2009,YR2009,461.5463,19379.9517576906,111999721
Mexico,MEX,2010,YR2010,476.9233,20052.5994323276,113623895
Mexico,MEX,2011,YR2011,486.519,20451.6989551134,115243504
Mexico,MEX,2012,YR2012,506.2258,20892.9072002676,116818208
Mexico,MEX,2013,YR2013,494.0126,20799.3465182862,118343573
Mexico,MEX,2014,YR2014,480.816,21063.6883678007,119784261
Mexico,MEX,2015,YR2015,490.3005,21402.7526881229,121072306
Mexico,MEX,2016,YR2016,496.3349,21572.0388768991,122251351
Mexico,MEX,2017,YR2017,500.5571,21771.2405542751,123400057
Mexico,MEX,2018,YR2018,476.057,21991.4275280533,124573711
Mexico,MEX,2019,YR2019,485.2647,21697.9251453896,125762982
Mexico,MEX,2020,YR2020,427.8151,19722.7908964584,126799054
Mexico,MEX,2021,YR2021,452.8786,20776.5927842989,127648148
Mexico,MEX,2022,YR2022,465.9444,21381.4293104229,128613117
Mexico,MEX,2023,YR2023,487.0939,21874.0161543764,129739759
"Micronesia, Fed. Sts.",FSM,1992,YR1992,0,3373.98230840518,104806
"Micronesia, Fed. Sts.",FSM,1993,YR1993,0,3571.62920599797,107066
"Micronesia, Fed. Sts.",FSM,1994,YR1994,0,3487.10560054731,109075
"Micronesia, Fed. Sts.",FSM,1995,YR1995,0,3692.60622634763,110230
"Micronesia, Fed. Sts.",FSM,1996,YR1996,0,3559.59341606898,110710
"Micronesia, Fed. Sts.",FSM,1997,YR1997,0,3332.98059836578,111071
"Micronesia, Fed. Sts.",FSM,1998,YR1998,0,3418.56959831033,111377
"Micronesia, Fed. Sts.",FSM,1999,YR1999,0,3456.15330120781,111680
"Micronesia, Fed. Sts.",FSM,2000,YR2000,0,3611.44958436409,112044
"Micronesia, Fed. Sts.",FSM,2001,YR2001,0,3679.19077112542,112365
"Micronesia, Fed. Sts.",FSM,2002,YR2002,0,3696.5853238625,112448
"Micronesia, Fed. Sts.",FSM,2003,YR2003,0,3760.15045830875,112285
"Micronesia, Fed. Sts.",FSM,2004,YR2004,0,3656.0538432884,111925
"Micronesia, Fed. Sts.",FSM,2005,YR2005,0,3747.88375556646,111412
"Micronesia, Fed. Sts.",FSM,2006,YR2006,0,3767.94490260166,110729
"Micronesia, Fed. Sts.",FSM,2007,YR2007,0,3727.33731959645,109880
"Micronesia, Fed. Sts.",FSM,2008,YR2008,0,3669.08649722735,108936
"Micronesia, Fed. Sts.",FSM,2009,YR2009,0,3742.82979616793,107957
"Micronesia, Fed. Sts.",FSM,2010,YR2010,0,3842.23612624613,107540
"Micronesia, Fed. Sts.",FSM,2011,YR2011,0,3958.93215209932,107698
"Micronesia, Fed. Sts.",FSM,2012,YR2012,0,3878.11226988672,107890
"Micronesia, Fed. Sts.",FSM,2013,YR2013,0,3727.42606502724,108121
"Micronesia, Fed. Sts.",FSM,2014,YR2014,0,3632.24156609308,108396
"Micronesia, Fed. Sts.",FSM,2015,YR2015,0,3788.93409996369,108716
"Micronesia, Fed. Sts.",FSM,2016,YR2016,0,3794.74545872368,109075
"Micronesia, Fed. Sts.",FSM,2017,YR2017,0,3811.7896520226,109481
"Micronesia, Fed. Sts.",FSM,2018,YR2018,0,3796.94604530189,109909
"Micronesia, Fed. Sts.",FSM,2019,YR2019,0,3938.55708825637,110282
"Micronesia, Fed. Sts.",FSM,2020,YR2020,0,3839.25896940106,110916
"Micronesia, Fed. Sts.",FSM,2021,YR2021,0,3921.72503036883,111624
"Micronesia, Fed. Sts.",FSM,2022,YR2022,0,3874.19905459701,112114
"Micronesia, Fed. Sts.",FSM,2023,YR2023,0,3886.69657098366,112630
Moldova,MDA,1992,YR1992,20.4074,9461.42772606577,2980965
Moldova,MDA,1993,YR1993,17.3627,9363.59309935118,2975966
Moldova,MDA,1994,YR1994,14.0827,6490.35310271769,2966745
Moldova,MDA,1995,YR1995,12.2594,6428.83979448752,2953200
Moldova,MDA,1996,YR1996,10.5602,6063.14051693664,2947293
Moldova,MDA,1997,YR1997,9.6306,6185.83952473232,2936413
Moldova,MDA,1998,YR1998,8.7855,5783.48593751483,2935227
Moldova,MDA,1999,YR1999,7.4496,5597.46512850295,2930622
Moldova,MDA,2000,YR2000,6.8925,5727.07922525352,2924668
Moldova,MDA,2001,YR2001,7.1786,6090.03474356112,2918135
Moldova,MDA,2002,YR2002,7.3064,6580.27841436838,2911385
Moldova,MDA,2003,YR2003,7.8678,7034.35784911687,2903198
Moldova,MDA,2004,YR2004,7.8885,7573.6178454751,2896023
Moldova,MDA,2005,YR2005,8.3284,8161.47344724765,2888985
Moldova,MDA,2006,YR2006,8.1093,8577.02858037286,2880967
Moldova,MDA,2007,YR2007,8.0228,8854.83397616724,2874299
Moldova,MDA,2008,YR2008,7.9243,9563.69814290939,2868833
Moldova,MDA,2009,YR2009,7.8054,9001.23432081622,2865213
Moldova,MDA,2010,YR2010,8.5021,9649.9509930271,2862354
Moldova,MDA,2011,YR2011,8.5321,10217.3087761255,2860699
Moldova,MDA,2012,YR2012,8.3503,10158.3854676883,2860324
Moldova,MDA,2013,YR2013,7.4915,11080.0634585341,2859558
Moldova,MDA,2014,YR2014,8.0381,11641.1208436577,2857815
Moldova,MDA,2015,YR2015,8.2962,11691.0797484184,2835978
Moldova,MDA,2016,YR2016,8.4201,12377.366678394,2803186
Moldova,MDA,2017,YR2017,8.3024,13118.8219369605,2755189
Moldova,MDA,2018,YR2018,8.8588,13895.5043655692,2707203
Moldova,MDA,2019,YR2019,9.1064,14621.2401362286,2664224
Moldova,MDA,2020,YR2020,8.8448,13559.2600217483,2635130
Moldova,MDA,2021,YR2021,9.647,15682.0703284653,2595809
Moldova,MDA,2022,YR2022,9.4571,15291.1287359331,2528654
Moldova,MDA,2023,YR2023,9.9282,15855.2737421842,2457783
Monaco,MCO,1992,YR1992,..,..,30887
Monaco,MCO,1993,YR1993,..,..,31136
Monaco,MCO,1994,YR1994,..,..,31375
Monaco,MCO,1995,YR1995,..,..,31609
Monaco,MCO,1996,YR1996,..,..,31837
Monaco,MCO,1997,YR1997,..,..,32063
Monaco,MCO,1998,YR1998,..,..,32267
Monaco,MCO,1999,YR1999,..,..,32410
Monaco,MCO,2000,YR2000,..,..,32455
Monaco,MCO,2001,YR2001,..,..,32447
Monaco,MCO,2002,YR2002,..,..,32422
Monaco,MCO,2003,YR2003,..,..,32374
Monaco,MCO,2004,YR2004,..,..,32307
Monaco,MCO,2005,YR2005,..,..,32210
Monaco,MCO,2006,YR2006,..,..,32057
Monaco,MCO,2007,YR2007,..,..,31837
Monaco,MCO,2008,YR2008,..,..,31836
Monaco,MCO,2009,YR2009,..,..,32364
Monaco,MCO,2010,YR2010,..,..,33163
Monaco,MCO,2011,YR2011,..,..,33946
Monaco,MCO,2012,YR2012,..,..,34711
Monaco,MCO,2013,YR2013,..,..,35447
Monaco,MCO,2014,YR2014,..,..,36128
Monaco,MCO,2015,YR2015,..,..,36757
Monaco,MCO,2016,YR2016,..,..,37276
Monaco,MCO,2017,YR2017,..,..,37678
Monaco,MCO,2018,YR2018,..,..,38154
Monaco,MCO,2019,YR2019,..,..,38109
Monaco,MCO,2020,YR2020,..,..,38050
Monaco,MCO,2021,YR2021,..,..,38527
Monaco,MCO,2022,YR2022,..,..,38931
Monaco,MCO,2023,YR2023,..,..,38956
Mongolia,MNG,1992,YR1992,12.9573,5324.48759689987,2167790
Mongolia,MNG,1993,YR1993,11.9372,5162.0998701038,2165130
Mongolia,MNG,1994,YR1994,10.4062,5213.84632608076,2189395
Mongolia,MNG,1995,YR1995,10.3438,5457.68501570005,2224945
Mongolia,MNG,1996,YR1996,8.7427,5494.32133981897,2259507
Mongolia,MNG,1997,YR1997,8.5693,5628.10663484223,2291750
Mongolia,MNG,1998,YR1998,8.5962,5735.84383645771,2323809
Mongolia,MNG,1999,YR1999,8.6538,5829.16641455929,2356813
Mongolia,MNG,2000,YR2000,9.0419,5818.24307842901,2388299
Mongolia,MNG,2001,YR2001,9.0122,5917.07088396343,2417751
Mongolia,MNG,2002,YR2002,9.658,6117.9824222592,2449027
Mongolia,MNG,2003,YR2003,9.3623,6463.78966651762,2480374
Mongolia,MNG,2004,YR2004,9.577,7070.667158451,2508412
Mongolia,MNG,2005,YR2005,11.129,7499.84803935428,2536407
Mongolia,MNG,2006,YR2006,12.7172,8043.99678108557,2567168
Mongolia,MNG,2007,YR2007,13.2103,8750.13407442299,2601850
Mongolia,MNG,2008,YR2008,13.2059,9379.85489687765,2643201
Mongolia,MNG,2009,YR2009,13.9285,9095.9769892529,2691115
Mongolia,MNG,2010,YR2010,14.9055,9507.118823625,2738622
Mongolia,MNG,2011,YR2011,16.2359,10960.0959283864,2786317
Mongolia,MNG,2012,YR2012,17.6588,12078.9185320062,2839705
Mongolia,MNG,2013,YR2013,19.1779,13210.0945665668,2899011
Mongolia,MNG,2014,YR2014,19.5286,13943.4277148653,2963113
Mongolia,MNG,2015,YR2015,18.0236,13974.5967260365,3026864
Mongolia,MNG,2016,YR2016,19.1139,13898.1456953585,3088856
Mongolia,MNG,2017,YR2017,21.0719,14401.5375067562,3148917
Mongolia,MNG,2018,YR2018,22.9527,15230.2408828847,3208189
Mongolia,MNG,2019,YR2019,25.331,15790.6961126441,3267673
Mongolia,MNG,2020,YR2020,22.5104,14801.3420829185,3327204
Mongolia,MNG,2021,YR2021,24.8485,14792.2509086422,3383741
Mongolia,MNG,2022,YR2022,25.8905,15310.4349469163,3433748
Mongolia,MNG,2023,YR2023,28.1171,16222.8638898529,3481145
Montenegro,MNE,1992,YR1992,..,..,608516
Montenegro,MNE,1993,YR1993,..,..,610170
Montenegro,MNE,1994,YR1994,..,..,611389
Montenegro,MNE,1995,YR1995,..,..,611712
Montenegro,MNE,1996,YR1996,..,..,611003
Montenegro,MNE,1997,YR1997,..,14605.6613708568,609520
Montenegro,MNE,1998,YR1998,..,15368.1864794087,607662
Montenegro,MNE,1999,YR1999,..,13961.7406439275,606001
Montenegro,MNE,2000,YR2000,..,14419.562756471,604950
Montenegro,MNE,2001,YR2001,..,14519.6154019017,607389
Montenegro,MNE,2002,YR2002,..,14736.8830242595,609828
Montenegro,MNE,2003,YR2003,..,15042.5869589441,612267
Montenegro,MNE,2004,YR2004,..,15680.5663025122,613353
Montenegro,MNE,2005,YR2005,..,16311.9607446216,614261
Montenegro,MNE,2006,YR2006,..,17687.3125249754,615025
Montenegro,MNE,2007,YR2007,..,18865.7714774483,615875
Montenegro,MNE,2008,YR2008,..,20192.5307871147,616969
Montenegro,MNE,2009,YR2009,..,18981.5892619451,618294
Montenegro,MNE,2010,YR2010,..,19464.9085782937,619428
Montenegro,MNE,2011,YR2011,..,20072.2283161015,620079
Montenegro,MNE,2012,YR2012,..,19509.0795199719,620601
Montenegro,MNE,2013,YR2013,..,20181.7459071798,621207
Montenegro,MNE,2014,YR2014,..,20521.8070905689,621810
Montenegro,MNE,2015,YR2015,..,21205.6726251423,622159
Montenegro,MNE,2016,YR2016,..,21826.0356732633,622303
Montenegro,MNE,2017,YR2017,..,22852.8824513043,622373
Montenegro,MNE,2018,YR2018,..,24018.9609246212,622227
Montenegro,MNE,2019,YR2019,..,25002.8344753992,622028
Montenegro,MNE,2020,YR2020,..,21200.2847489214,621306
Montenegro,MNE,2021,YR2021,..,24046.6198170803,619211
Montenegro,MNE,2022,YR2022,..,25670.0390564732,617213
Montenegro,MNE,2023,YR2023,..,27342.823774098,616177
Morocco,MAR,1992,YR1992,25.2154,4483.24951171875,25212468
Morocco,MAR,1993,YR1993,25.9713,4379.76416015625,25614586
Morocco,MAR,1994,YR1994,28.1185,4771.0927734375,26000822
Morocco,MAR,1995,YR1995,29.2621,4444.228515625,26399429
Morocco,MAR,1996,YR1996,28.9113,4916.47998046875,26808107
Morocco,MAR,1997,YR1997,30.4526,4766.1103515625,27213337
Morocco,MAR,1998,YR1998,31.195,5033.92333984375,27621648
Morocco,MAR,1999,YR1999,32.8404,5043.6650390625,28027179
Morocco,MAR,2000,YR2000,33.5565,5100.11572265625,28423435
Morocco,MAR,2001,YR2001,36.9814,5417.57861328125,28814643
Morocco,MAR,2002,YR2002,38.2614,5544.07177734375,29198142
Morocco,MAR,2003,YR2003,38.0892,5810.05322265625,29571415
Morocco,MAR,2004,YR2004,42.8124,5996.39013671875,29953018
Morocco,MAR,2005,YR2005,44.644,6103.42236328125,30358144
Morocco,MAR,2006,YR2006,45.367,6488.673828125,30771178
Morocco,MAR,2007,YR2007,46.0048,6620.59033203125,31186468
Morocco,MAR,2008,YR2008,49.4565,6901.95068359375,31606767
Morocco,MAR,2009,YR2009,48.9401,7063.72705078125,32030778
Morocco,MAR,2010,YR2010,52.0267,7210.63671875,32467016
Morocco,MAR,2011,YR2011,56.2634,7503.79296875,32912588
Morocco,MAR,2012,YR2012,58.5346,7628.64404296875,33355241
Morocco,MAR,2013,YR2013,58.4773,7839.0322265625,33787571
Morocco,MAR,2014,YR2014,59.4475,7951.79833984375,34204780
Morocco,MAR,2015,YR2015,61.1309,8198.80859375,34607588
Morocco,MAR,2016,YR2016,60.996,8141.9404296875,35023457
Morocco,MAR,2017,YR2017,63.8466,8450.0087890625,35446392
Morocco,MAR,2018,YR2018,65.1827,8611.75,35839760
Morocco,MAR,2019,YR2019,71.8539,8768.17578125,36210898
Morocco,MAR,2020,YR2020,67.5664,8054.56298828125,36584208
Morocco,MAR,2021,YR2021,73.1264,8623.265625,36954442
Morocco,MAR,2022,YR2022,70.2969,8666.0791015625,37329064
Morocco,MAR,2023,YR2023,69.858,8868.7119140625,37712505
Mozambique,MOZ,1992,YR1992,1.1613,510.82282292831,13613316
Mozambique,MOZ,1993,YR1993,1.351,549.048759770955,14051192
Mozambique,MOZ,1994,YR1994,1.1451,546.209688164263,15033853
Mozambique,MOZ,1995,YR1995,1.2574,525.418671837499,15960530
Mozambique,MOZ,1996,YR1996,1.2133,562.857456341656,16492480
Mozambique,MOZ,1997,YR1997,1.3414,612.371551265915,16949982
Mozambique,MOZ,1998,YR1998,1.2963,660.650177820748,17340464
Mozambique,MOZ,1999,YR1999,1.2898,722.305561379979,17734506
Mozambique,MOZ,2000,YR2000,1.5708,711.976393527396,18129653
Mozambique,MOZ,2001,YR2001,1.8964,785.790173616246,18537729
Mozambique,MOZ,2002,YR2002,1.9871,842.645266172761,18958338
Mozambique,MOZ,2003,YR2003,2.5254,883.239121472194,19392475
Mozambique,MOZ,2004,YR2004,2.7801,934.133964844421,19840313
Mozambique,MOZ,2005,YR2005,2.6655,970.38995609863,20304569
Mozambique,MOZ,2006,YR2006,2.8268,1041.80471709595,20787087
Mozambique,MOZ,2007,YR2007,3.2436,1095.12568701598,21287635
Mozambique,MOZ,2008,YR2008,3.149,1141.94256161019,21819036
Mozambique,MOZ,2009,YR2009,3.4026,1178.70909947834,22391745
Mozambique,MOZ,2010,YR2010,3.6064,1224.23020471309,22999235
Mozambique,MOZ,2011,YR2011,4.2493,1275.52959822581,23649039
Mozambique,MOZ,2012,YR2012,4.7014,1338.51594866104,24337846
Mozambique,MOZ,2013,YR2013,5.1169,1385.83254864214,25051611
Mozambique,MOZ,2014,YR2014,5.7903,1449.92926632722,25788475
Mozambique,MOZ,2015,YR2015,6.4577,1512.5997455554,26547572
Mozambique,MOZ,2016,YR2016,8.3313,1537.90853271216,27337105
Mozambique,MOZ,2017,YR2017,8.3115,1532.0073576114,28166393
Mozambique,MOZ,2018,YR2018,8.0542,1538.83512127022,29018644
Mozambique,MOZ,2019,YR2019,8.6274,1528.88988354373,29884380
Mozambique,MOZ,2020,YR2020,7.9799,1466.12476474476,30783688
Mozambique,MOZ,2021,YR2021,9.2885,1457.23540930922,31707800
